3334,1,1008,"Lecture","T,H","12:25 PM-01:45 PM","SHARDA, B. D.",40,22
3337,1,1008,"Lecture","M,W,F","08:35 AM-09:25 AM","GOODMAN, M. N.",30,40
3365,1,1008,"Lecture","T,H","12:25 PM-01:45 PM","MARTINEZ, T. A.",69,70
3380,10,1008,"Lecture","T","06:30 PM-09:30 PM","TYLER, D.",40,35
3435,1,1008,"Lecture","M,W,F","10:45 AM-11:35 AM","KUO, W. H.",60,10
3437,1,1008,"Lecture","M,W,F","12:55 PM-01:45 PM","GOODMAN, M. N.",60,51
3438,1,1008,"Lecture","M,W,F","09:40 AM-10:30 AM","LEHTINEN, M. W.",60,62
3438,2,1008,"Lecture","T,H","09:10 AM-10:30 AM","KOSTUCHENKO, O. A.",60,60
3438,20,1008,"Lecture","H","06:30 PM-09:30 PM","KOSTUCHENKO, O. A.",40,21
3450,1,1008,"Lecture","T,H","07:30 AM-08:50 AM","BEAN, L. L.",60,60
3471,1,1008,"Lecture","T,H","07:30 AM-08:50 AM","COLLETTE, J. P.",60,53
3471,2,1008,"Lecture","T,H","12:25 PM-01:45 PM","COLLETTE, J. P.",60,58
3473,1,1008,"Lecture","T,H","10:45 AM-12:05 PM","COLLETTE, J. P.",40,49
3560,10,1008,"Lecture","H","06:30 PM-09:30 PM","TYLER, D.",60,26
3560,70,1008,"Lecture","H","06:30 PM-09:30 PM","HOSSAIN, I.",40,29
3593,1,1014,"Independent Study","TBA","TBA","BENCH, L. L.",30,15
3877,1,1014,"Lecture","TBA","TBA","WILLIGAN, J. D.",10,0
3950,1,1014,"Independent Study","TBA","TBA","RHODEWALT, F.",5,0
3951,1,1014,"Independent Study","TBA","TBA","RHODEWALT, F.",5,0
3951,3,1014,"Independent Study","TBA","TBA","SHELBY, J.",5,1
3952,1,1014,"Independent Study","TBA","TBA","RHODEWALT, F.",5,0
3965,1,1014,"Lecture","T,H","02:00 PM-03:20 PM","WILLIGAN, J. D.",30,6
4999,1,1014,"Honors Thesis Project","TBA","TBA","RHODEWALT, F.",5,0
1010,2,1018,"Lecture","M,W,F","12:55 PM-01:45 PM","MARTINEZ, T. A.",200,181
1010,3,1018,"Lecture","T,H","07:30 AM-08:50 AM","RIGBY, B. D.",60,67
1010,10,1018,"Lecture","T","06:00 PM-08:45 PM","DOWNEY, D. J.",75,67
1010,20,1018,"Lecture","H","06:00 PM-08:45 PM","KEARIN, T.",40,36
1010,70,1018,"Lecture","W","06:00 PM-08:45 PM","RIGBY, B. D.",50,48
1020,1,1018,"Lecture","T,H","07:30 AM-08:50 AM","PAGE, F. J.",60,56
1020,2,1018,"Lecture","M,W,F","11:50 AM-12:40 PM","DOWNEY, D. J.",60,55
3020,1,1018,"Lecture","M,W,F","10:45 AM-11:35 AM","PAGE, F. J.",60,56
3020,2,1018,"Lecture","T,H","10:45 AM-12:05 PM","PAGE, F. J.",60,54
3020,10,1018,"Lecture","W","06:00 PM-08:45 PM","HOSSAIN, S.",60,38
3030,1,1018,"Lecture","M,W,F","08:35 AM-09:25 AM","JANG, Y. S.",60,31
3030,2,1018,"Lecture","T,H","09:10 AM-10:30 AM","KOSTUCHENKO, O. A.",60,32
3030,10,1018,"Lecture","H","06:00 PM-08:45 PM","KOSTUCHENKO, O. A.",60,29
