"71","GEOGR","7920","001","Independent Study","10","Research Colloquium","TBA","TBA","TBA","","KONTULY T M","1004"
"72","GEOGR","7930","001","Independent Study","1050","Tchg Practicum PhD","TBA","TBA","TBA","","HEPNER G F","1004"
"73","GEOGR","7930","002","Independent Study","1050","Tchg Practicum PhD","TBA","TBA","TBA","","KONTULY T M","1004"
"74","GEOGR","7950","001","Independent Study","1050","Indiv Projects","TBA","TBA","TBA","","MILLER H J","1004"
"75","GEOGR","7950","002","Independent Study","1050","Indiv Projects","TBA","TBA","TBA","","KONTULY T M","1004"
"76","GEOGR","7951","001","Independent Study","1050","Directed Reading","TBA","TBA","TBA","","MILLER H J","1004"
"77","GEOGR","7951","003","Independent Study","1050","Directed Reading","TBA","TBA","TBA","","FORSTER PHD R R","1004"
"78","GEOGR","7970","001","Thesis Research","10100","Thesis ResearchPhD","TBA","TBA","TBA","","CURREY D R","1004"
"79","GEOGR","7970","002","Thesis Research","10100","Thesis ResearchPhD","TBA","TBA","TBA","","FORSTER PHD R R","1004"
"80","GEOGR","7970","003","Thesis Research","10100","Thesis ResearchPhD","TBA","TBA","TBA","","HEPNER G F","1004"
"81","GEOGR","7970","004","Thesis Research","10100","Thesis ResearchPhD","TBA","TBA","TBA","","KONTULY T M","1004"
"82","GEOGR","7970","005","Thesis Research","10100","Thesis ResearchPhD","TBA","TBA","TBA","","RIDD M K","1004"
"83","GEOGR","7990","001","Continuing Registration","00","Cont RegPhD","TBA","TBA","TBA","","RIDD M K","1004"
"1","GEOGR","1000","001","Lecture","30","Mountain W Environments","MW","1045 AM1205 PM","OSH 175","SF","CURREY D RMOSER K A","1008"
"2","GEOGR","1000","002","Lecture","30","Mountain W Environments","MW","0410 PM0530 PM","OSH 104","AOCE SF","CURREY D RMOSER K A","1008"
"3","GEOGR","1000","020","Lecture","30","Mountain W Environments","TH","0830 AM1000 AM","BOUNTIFUL ","AOCE SF","BLOOM A M","1008"
"4","GEOGR","1000","070","Lecture","30","Mountain W Environments","TH","1015 AM1145 AM","SANDY ","AOCE SF","DAVIS J M","1008"
"5","GEOGR","1400","001","Lecture","30","HumansUncertain World","MW","0910 AM1030 AM","OSH 107","BF","DEARDEN B T","1008"
"6","GEOGR","1500","001","Lecture","40","Cybergeography","MW","1225 PM0145 PM","OSH 215","SF","MILLER H J","1008"
"7","GEOGR","1600","001","Lecture","30","World Regional Geogr","TH","1225 PM0145 PM","OSH 175","BF","HEPNER G F","1008"
"8","GEOGR","1600","002","Lecture","30","World Regional Geogr","MW","0400 PM0515 PM","OSH 113","AOCE BF","WALSH M K","1008"
"9","GEOGR","1600","090","Lecture","30","World Regional Geogr","TBA","TBA","TBA","AOCE BF ONLN","DUDLEYMURPHY E","1008"
"10","GEOGR","1600","095","Lecture","30","World Regional Geogr","T","1100 PM1159 PM","BOUNTIFUL ","AOCE BF TEL","DUDLEYMURPHY E","1008"
"11","GEOGR","1600","096","Lecture","30","World Regional Geogr","T","1100 PM1159 PM","TBA","AOCE BF TEL","DUDLEYMURPHY E","1008"
"12","GEOGR","1600","097","Lecture","30","World Regional Geogr","T","1100 PM1159 PM","CAMPUS ","AOCE BF TEL","DUDLEYMURPHY E","1008"
"13","GEOGR","1600","098","Lecture","30","World Regional Geogr","T","1100 PM1159 PM","SANDY ","AOCE BF TEL","DUDLEYMURPHY E","1008"
"14","GEOGR","1600","099","Lecture","30","World Regional Geogr","T","1100 PM1159 PM","PARK CITY ","AOCE BF TEL","DUDLEYMURPHY E","1008"
"15","GEOGR","1800","001","Lecture","30","Intro Quant Methods","M","0940 AM1135 AM","MBH 113","QB","HEPNER G F","1008"
